url,family,state_slug,record_id,index_status,canonical,in_sitemap,title,title_length,description,description_length,h1,h1_count,internal_links_out,internal_links_in,click_depth_from_home,is_orphan,word_count,source_count,completeness_pct,last_verified,priority_tier
/california/vallejo/solar-permit-guide/,locality-guide,california,ca-solano-vallejo-pge,index,https://mygridpermit.com/california/vallejo/solar-permit-guide/,true,"Vallejo, CA Solar Permit Guide | GridPermit",43,"Vallejo, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",139,Vallejo Solar Permit Guide,1,28,8,2,false,1224,4,80,2026-08-09,1
/california/ventura/solar-permit-guide/,locality-guide,california,ca-ventura-ventura-sce,index,https://mygridpermit.com/california/ventura/solar-permit-guide/,true,"Ventura, CA Solar Permit Guide | GridPermit",43,"Ventura, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",139,Ventura Solar Permit Guide,1,28,3,2,false,1048,3,80,2026-08-09,1
/california/visalia/solar-permit-guide/,locality-guide,california,ca-tulare-visalia-sce,index,https://mygridpermit.com/california/visalia/solar-permit-guide/,true,"Visalia, CA Solar Permit Guide | GridPermit",43,"Visalia, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",139,Visalia Solar Permit Guide,1,27,4,2,false,1047,5,80,2026-08-05,1
/california/vista/solar-permit-guide/,locality-guide,california,ca-san-diego-vista-sdge,index,https://mygridpermit.com/california/vista/solar-permit-guide/,true,"Vista, CA Solar Permit Guide | GridPermit",41,"Vista, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",137,Vista Solar Permit Guide,1,28,3,2,false,1116,4,80,2026-08-08,1
/california/walnut-creek/solar-permit-guide/,locality-guide,california,ca-contra-costa-walnut-creek-pge,index,https://mygridpermit.com/california/walnut-creek/solar-permit-guide/,true,"Walnut Creek, CA Solar Permit Guide | GridPermit",48,"Walnut Creek, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",144,Walnut Creek Solar Permit Guide,1,28,3,2,false,1198,5,80,2026-08-09,1
/california/walnut/solar-permit-guide/,locality-guide,california,ca-los-angeles-walnut-sce,index,https://mygridpermit.com/california/walnut/solar-permit-guide/,true,"Walnut, CA Solar Permit Guide | GridPermit",42,"Walnut, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",138,Walnut Solar Permit Guide,1,28,3,2,false,1345,8,80,2026-08-11,1
/california/wasco/solar-permit-guide/,locality-guide,california,ca-kern-wasco-pge,index,https://mygridpermit.com/california/wasco/solar-permit-guide/,true,"Wasco, CA Solar Permit Guide | GridPermit",41,"Wasco, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",137,Wasco Solar Permit Guide,1,28,7,2,false,1135,5,86.7,2026-08-11,1
/california/watsonville/solar-permit-guide/,locality-guide,california,ca-santa-cruz-watsonville-pge,index,https://mygridpermit.com/california/watsonville/solar-permit-guide/,true,"Watsonville, CA Solar Permit Guide | GridPermit",47,"Watsonville, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",143,Watsonville Solar Permit Guide,1,28,6,2,false,1184,5,86.7,2026-08-09,1
/california/west-covina/solar-permit-guide/,locality-guide,california,ca-los-angeles-west-covina-sce,index,https://mygridpermit.com/california/west-covina/solar-permit-guide/,true,"West Covina, CA Solar Permit Guide | GridPermit",47,"West Covina, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",143,West Covina Solar Permit Guide,1,28,3,2,false,1171,5,80,2026-08-09,1
/california/west-hollywood/solar-permit-guide/,locality-guide,california,ca-los-angeles-west-hollywood-sce,index,https://mygridpermit.com/california/west-hollywood/solar-permit-guide/,true,"West Hollywood, CA Solar Permit Guide | GridPermit",50,"West Hollywood, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",146,West Hollywood Solar Permit Guide,1,28,3,2,false,1228,6,80,2026-08-11,1
/california/west-sacramento/solar-permit-guide/,locality-guide,california,ca-yolo-west-sacramento-pge,index,https://mygridpermit.com/california/west-sacramento/solar-permit-guide/,true,"West Sacramento, CA Solar Permit Guide | GridPermit",51,"West Sacramento, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",147,West Sacramento Solar Permit Guide,1,27,4,2,false,1365,6,86.7,2026-08-11,1
/california/westminster/solar-permit-guide/,locality-guide,california,ca-orange-westminster-sce,index,https://mygridpermit.com/california/westminster/solar-permit-guide/,true,"Westminster, CA Solar Permit Guide | GridPermit",47,"Westminster, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-10.",143,Westminster Solar Permit Guide,1,28,3,2,false,1271,7,80,2026-08-10,1
/california/whittier/solar-permit-guide/,locality-guide,california,ca-los-angeles-whittier-sce,index,https://mygridpermit.com/california/whittier/solar-permit-guide/,true,"Whittier, CA Solar Permit Guide | GridPermit",44,"Whittier, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-06.",140,Whittier Solar Permit Guide,1,28,3,2,false,1372,6,86.7,2026-08-06,1
/california/willits/solar-permit-guide/,locality-guide,california,ca-mendocino-willits-pge,index,https://mygridpermit.com/california/willits/solar-permit-guide/,true,"Willits, CA Solar Permit Guide | GridPermit",43,"Willits, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",139,Willits Solar Permit Guide,1,27,2,2,false,1050,4,80,2026-08-09,1
/california/windsor/solar-permit-guide/,locality-guide,california,ca-sonoma-windsor-pge,index,https://mygridpermit.com/california/windsor/solar-permit-guide/,true,"Windsor, CA Solar Permit Guide | GridPermit",43,"Windsor, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",139,Windsor Solar Permit Guide,1,28,3,2,false,1095,5,80,2026-08-09,1
/california/woodland/solar-permit-guide/,locality-guide,california,ca-yolo-woodland-pge,index,https://mygridpermit.com/california/woodland/solar-permit-guide/,true,"Woodland, CA Solar Permit Guide | GridPermit",44,"Woodland, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",140,Woodland Solar Permit Guide,1,27,4,2,false,1058,4,80,2026-08-05,1
/california/woodside/solar-permit-guide/,locality-guide,california,ca-san-mateo-woodside-pge,index,https://mygridpermit.com/california/woodside/solar-permit-guide/,true,"Woodside, CA Solar Permit Guide | GridPermit",44,"Woodside, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",140,Woodside Solar Permit Guide,1,28,3,2,false,1176,5,80,2026-08-09,1
/california/yorba-linda/solar-permit-guide/,locality-guide,california,ca-orange-yorba-linda-sce,index,https://mygridpermit.com/california/yorba-linda/solar-permit-guide/,true,"Yorba Linda, CA Solar Permit Guide | GridPermit",47,"Yorba Linda, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",143,Yorba Linda Solar Permit Guide,1,28,3,2,false,1105,6,80,2026-08-09,1
/california/yountville/solar-permit-guide/,locality-guide,california,ca-napa-yountville-pge,index,https://mygridpermit.com/california/yountville/solar-permit-guide/,true,"Yountville, CA Solar Permit Guide | GridPermit",46,"Yountville, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",142,Yountville Solar Permit Guide,1,28,6,2,false,1088,5,80,2026-08-09,1
/california/yuba-city/solar-permit-guide/,locality-guide,california,ca-sutter-yuba-city-pge,index,https://mygridpermit.com/california/yuba-city/solar-permit-guide/,true,"Yuba City, CA Solar Permit Guide | GridPermit",45,"Yuba City, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",141,Yuba City Solar Permit Guide,1,27,2,2,false,1041,3,80,2026-08-09,1
/california/yucaipa/solar-permit-guide/,locality-guide,california,ca-san-bernardino-yucaipa-sce,index,https://mygridpermit.com/california/yucaipa/solar-permit-guide/,true,"Yucaipa, CA Solar Permit Guide | GridPermit",43,"Yucaipa, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",139,Yucaipa Solar Permit Guide,1,28,3,2,false,1171,7,80,2026-08-11,1
/colorado/,state-hub,colorado,,index,https://mygridpermit.com/colorado/,true,Colorado Solar Permit Guides by City | GridPermit,49,"Source-linked, confidence-scored solar permitting guides by Colorado city: permit authority, required documents, fees, and eligibility.",135,Colorado Solar Permit Guides,1,16,3,2,false,283,,,,2
/colorado/colorado-springs/solar-permit-guide/,locality-guide,colorado,co-el-paso-colorado-springs-csu,index,https://mygridpermit.com/colorado/colorado-springs/solar-permit-guide/,true,"Colorado Springs, CO Solar Permit Guide | GridPermit",52,"Colorado Springs, CO solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",148,Colorado Springs Solar Permit Guide,1,19,1,3,false,1410,3,80,2026-08-13,1
/colorado/denver/solar-permit-guide/,locality-guide,colorado,co-denver-denver-xcel,index,https://mygridpermit.com/colorado/denver/solar-permit-guide/,true,"Denver, CO Solar Permit Guide | GridPermit",42,"Denver, CO solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",138,Denver Solar Permit Guide,1,19,1,3,false,1857,5,86.7,2026-08-13,1
/connecticut/,static,,,index,https://mygridpermit.com/connecticut/,true,Connecticut Solar Permit Guides by City | GridPermit,52,"Source-linked, confidence-scored solar permitting guides by Connecticut city: permit authority, required documents, fees, and eligibility.",138,Connecticut Solar Permit Guides,1,15,2,2,false,246,,,,3
/connecticut/guilford/solar-permit-guide/,static,,,index,https://mygridpermit.com/connecticut/guilford/solar-permit-guide/,true,"Guilford, CT Solar Permit Guide | GridPermit",44,"Guilford, CT solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",140,Guilford Solar Permit Guide,1,19,1,3,false,1574,,,,3
/contact/,static,,,index,https://mygridpermit.com/contact/,true,Contact Us - GridPermit,23,Get in touch with the GridPermit team for educational inquiries or methodology questions.,89,Contact GridPermit,1,7,433,1,false,124,,,,3
/delaware/,state-hub,delaware,,index,https://mygridpermit.com/delaware/,true,Delaware Solar Permit Guides by City | GridPermit,49,"Source-linked, confidence-scored solar permitting guides by Delaware city: permit authority, required documents, fees, and eligibility.",135,Delaware Solar Permit Guides,1,15,2,2,false,256,,,,2
/delaware/new-castle-county/solar-permit-guide/,locality-guide,delaware,de-new-castle-new-castle-county-delmarva,index,https://mygridpermit.com/delaware/new-castle-county/solar-permit-guide/,true,"New Castle County, DE Solar Permit Guide | GridPermit",53,"New Castle County, DE solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-14.",149,New Castle County Solar Permit Guide,1,19,1,3,false,1345,4,80,2026-08-14,1
/florida/,static,,,index,https://mygridpermit.com/florida/,true,Florida Solar Permit Guides by City | GridPermit,48,"Source-linked, confidence-scored solar permitting guides by Florida city: permit authority, required documents, fees, and eligibility.",134,Florida Solar Permit Guides,1,15,2,2,false,255,,,,3
/florida/brevard-county/solar-permit-guide/,static,,,index,https://mygridpermit.com/florida/brevard-county/solar-permit-guide/,true,"Brevard County, FL Solar Permit Guide | GridPermit",50,"Brevard County, FL solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",146,Brevard County Solar Permit Guide,1,19,1,3,false,1213,,,,3
/georgia/,static,,,index,https://mygridpermit.com/georgia/,true,Georgia Solar Permit Guides by City | GridPermit,48,"Source-linked, confidence-scored solar permitting guides by Georgia city: permit authority, required documents, fees, and eligibility.",134,Georgia Solar Permit Guides,1,15,2,2,false,248,,,,3
/georgia/augusta/solar-permit-guide/,static,,,index,https://mygridpermit.com/georgia/augusta/solar-permit-guide/,true,"Augusta, GA Solar Permit Guide | GridPermit",43,"Augusta, GA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",139,Augusta Solar Permit Guide,1,19,1,3,false,1092,,,,3
/hawaii/,state-hub,hawaii,,index,https://mygridpermit.com/hawaii/,true,Hawaii Solar Permit Guides by City | GridPermit,47,"Source-linked, confidence-scored solar permitting guides by Hawaii city: permit authority, required documents, fees, and eligibility.",133,Hawaii Solar Permit Guides,1,17,4,2,false,299,,,,2
/hawaii/hilo/solar-permit-guide/,locality-guide,hawaii,hi-hawaii-hilo-helco,index,https://mygridpermit.com/hawaii/hilo/solar-permit-guide/,true,"Hilo, HI Solar Permit Guide | GridPermit",40,"Hilo, HI solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",136,Hilo Solar Permit Guide,1,19,1,3,false,1800,4,86.7,2026-08-13,1
/hawaii/honolulu/solar-permit-guide/,locality-guide,hawaii,hi-honolulu-honolulu-heco,index,https://mygridpermit.com/hawaii/honolulu/solar-permit-guide/,true,"Honolulu, HI Solar Permit Guide | GridPermit",44,"Honolulu, HI solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",140,Honolulu Solar Permit Guide,1,19,1,3,false,1283,4,80,2026-08-13,1
/hawaii/kahului/solar-permit-guide/,locality-guide,hawaii,hi-maui-kahului-meco,index,https://mygridpermit.com/hawaii/kahului/solar-permit-guide/,true,"Kahului, HI Solar Permit Guide | GridPermit",43,"Kahului, HI solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",139,Kahului Solar Permit Guide,1,19,1,3,false,1526,5,80,2026-08-13,1
/how-it-works/,static,,,index,https://mygridpermit.com/how-it-works/,true,How It Works - GridPermit,25,"How GridPermit finds and verifies solar permit information for U.S. cities, plus how our California-only savings calculator works.",130,How GridPermit Works,1,9,429,1,false,404,,,,3
/idaho/,static,,,index,https://mygridpermit.com/idaho/,true,Idaho Solar Permit Guides by City | GridPermit,46,"Source-linked, confidence-scored solar permitting guides by Idaho city: permit authority, required documents, fees, and eligibility.",132,Idaho Solar Permit Guides,1,15,2,2,false,248,,,,3
/idaho/boise/solar-permit-guide/,static,,,index,https://mygridpermit.com/idaho/boise/solar-permit-guide/,true,"Boise, ID Solar Permit Guide | GridPermit",41,"Boise, ID solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",137,Boise Solar Permit Guide,1,19,1,3,false,1640,,,,3
/illinois/,static,,,index,https://mygridpermit.com/illinois/,true,Illinois Solar Permit Guides by City | GridPermit,49,"Source-linked, confidence-scored solar permitting guides by Illinois city: permit authority, required documents, fees, and eligibility.",135,Illinois Solar Permit Guides,1,16,3,2,false,272,,,,3
/illinois/chicago/solar-permit-guide/,static,,,index,https://mygridpermit.com/illinois/chicago/solar-permit-guide/,true,"Chicago, IL Solar Permit Guide | GridPermit",43,"Chicago, IL solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",139,Chicago Solar Permit Guide,1,19,1,3,false,1686,,,,3
/illinois/naperville/solar-permit-guide/,static,,,index,https://mygridpermit.com/illinois/naperville/solar-permit-guide/,true,"Naperville, IL Solar Permit Guide | GridPermit",46,"Naperville, IL solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",142,Naperville Solar Permit Guide,1,19,1,3,false,1117,,,,3
/indiana/,static,,,index,https://mygridpermit.com/indiana/,true,Indiana Solar Permit Guides by City | GridPermit,48,"Source-linked, confidence-scored solar permitting guides by Indiana city: permit authority, required documents, fees, and eligibility.",134,Indiana Solar Permit Guides,1,14,1,2,false,267,,,,3
/iowa/,static,,,index,https://mygridpermit.com/iowa/,true,Iowa Solar Permit Guides by City | GridPermit,45,"Source-linked, confidence-scored solar permitting guides by Iowa city: permit authority, required documents, fees, and eligibility.",131,Iowa Solar Permit Guides,1,15,2,2,false,251,,,,3
/iowa/iowa-city/solar-permit-guide/,static,,,index,https://mygridpermit.com/iowa/iowa-city/solar-permit-guide/,true,"Iowa City, IA Solar Permit Guide | GridPermit",45,"Iowa City, IA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-14.",141,Iowa City Solar Permit Guide,1,19,1,3,false,1545,,,,3
/kansas/,static,,,index,https://mygridpermit.com/kansas/,true,Kansas Solar Permit Guides by City | GridPermit,47,"Source-linked, confidence-scored solar permitting guides by Kansas city: permit authority, required documents, fees, and eligibility.",133,Kansas Solar Permit Guides,1,14,1,2,false,267,,,,3
/kentucky/,static,,,index,https://mygridpermit.com/kentucky/,true,Kentucky Solar Permit Guides by City | GridPermit,49,"Source-linked, confidence-scored solar permitting guides by Kentucky city: permit authority, required documents, fees, and eligibility.",135,Kentucky Solar Permit Guides,1,15,2,2,false,254,,,,3
/kentucky/louisville/solar-permit-guide/,static,,,index,https://mygridpermit.com/kentucky/louisville/solar-permit-guide/,true,"Louisville, KY Solar Permit Guide | GridPermit",46,"Louisville, KY solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",142,Louisville Solar Permit Guide,1,19,1,3,false,1660,,,,3
/louisiana/,static,,,index,https://mygridpermit.com/louisiana/,true,Louisiana Solar Permit Guides by City | GridPermit,50,"Source-linked, confidence-scored solar permitting guides by Louisiana city: permit authority, required documents, fees, and eligibility.",136,Louisiana Solar Permit Guides,1,15,2,2,false,249,,,,3
/louisiana/baton-rouge/solar-permit-guide/,static,,,index,https://mygridpermit.com/louisiana/baton-rouge/solar-permit-guide/,true,"Baton Rouge, LA Solar Permit Guide | GridPermit",47,"Baton Rouge, LA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-14.",143,Baton Rouge Solar Permit Guide,1,19,1,3,false,1602,,,,3
/maine/,static,,,index,https://mygridpermit.com/maine/,true,Maine Solar Permit Guides by City | GridPermit,46,"Source-linked, confidence-scored solar permitting guides by Maine city: permit authority, required documents, fees, and eligibility.",132,Maine Solar Permit Guides,1,15,2,2,false,253,,,,3
/maine/south-portland/solar-permit-guide/,static,,,index,https://mygridpermit.com/maine/south-portland/solar-permit-guide/,true,"South Portland, ME Solar Permit Guide | GridPermit",50,"South Portland, ME solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-15.",146,South Portland Solar Permit Guide,1,19,1,3,false,1257,,,,3
/maryland/,static,,,index,https://mygridpermit.com/maryland/,true,Maryland Solar Permit Guides by City | GridPermit,49,"Source-linked, confidence-scored solar permitting guides by Maryland city: permit authority, required documents, fees, and eligibility.",135,Maryland Solar Permit Guides,1,15,2,2,false,255,,,,3
/maryland/montgomery-county/solar-permit-guide/,static,,,index,https://mygridpermit.com/maryland/montgomery-county/solar-permit-guide/,true,"Montgomery County, MD Solar Permit Guide | GridPermit",53,"Montgomery County, MD solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",149,Montgomery County Solar Permit Guide,1,19,1,3,false,1266,,,,3
/massachusetts/,static,,,index,https://mygridpermit.com/massachusetts/,true,Massachusetts Solar Permit Guides by City | GridPermit,54,"Source-linked, confidence-scored solar permitting guides by Massachusetts city: permit authority, required documents, fees, and eligibility.",140,Massachusetts Solar Permit Guides,1,15,2,2,false,246,,,,3
/massachusetts/boston/solar-permit-guide/,static,,,index,https://mygridpermit.com/massachusetts/boston/solar-permit-guide/,true,"Boston, MA Solar Permit Guide | GridPermit",42,"Boston, MA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-14.",138,Boston Solar Permit Guide,1,19,1,3,false,1503,,,,3
/methodology/,static,,,index,https://mygridpermit.com/methodology/,true,Methodology - GridPermit,24,"How GridPermit verifies solar permit guide facts nationwide, and what our California-only savings calculator does and doesn't calculate.",136,GridPermit Methodology,1,8,435,1,false,1077,,,,3
/michigan/,static,,,index,https://mygridpermit.com/michigan/,true,Michigan Solar Permit Guides by City | GridPermit,49,"Source-linked, confidence-scored solar permitting guides by Michigan city: permit authority, required documents, fees, and eligibility.",135,Michigan Solar Permit Guides,1,16,3,2,false,279,,,,3
/michigan/ann-arbor/solar-permit-guide/,static,,,index,https://mygridpermit.com/michigan/ann-arbor/solar-permit-guide/,true,"Ann Arbor, MI Solar Permit Guide | GridPermit",45,"Ann Arbor, MI solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-14.",141,Ann Arbor Solar Permit Guide,1,19,1,3,false,1310,,,,3
/michigan/lansing/solar-permit-guide/,static,,,index,https://mygridpermit.com/michigan/lansing/solar-permit-guide/,true,"Lansing, MI Solar Permit Guide | GridPermit",43,"Lansing, MI solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-14.",139,Lansing Solar Permit Guide,1,19,1,3,false,1255,,,,3
/minnesota/,static,,,index,https://mygridpermit.com/minnesota/,true,Minnesota Solar Permit Guides by City | GridPermit,50,"Source-linked, confidence-scored solar permitting guides by Minnesota city: permit authority, required documents, fees, and eligibility.",136,Minnesota Solar Permit Guides,1,15,2,2,false,249,,,,3
/minnesota/saint-paul/solar-permit-guide/,static,,,index,https://mygridpermit.com/minnesota/saint-paul/solar-permit-guide/,true,"Saint Paul, MN Solar Permit Guide | GridPermit",46,"Saint Paul, MN solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",142,Saint Paul Solar Permit Guide,1,19,1,3,false,1111,,,,3
/mississippi/,static,,,index,https://mygridpermit.com/mississippi/,true,Mississippi Solar Permit Guides by City | GridPermit,52,"Source-linked, confidence-scored solar permitting guides by Mississippi city: permit authority, required documents, fees, and eligibility.",138,Mississippi Solar Permit Guides,1,15,2,2,false,250,,,,3
/mississippi/jackson/solar-permit-guide/,static,,,index,https://mygridpermit.com/mississippi/jackson/solar-permit-guide/,true,"Jackson, MS Solar Permit Guide | GridPermit",43,"Jackson, MS solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-14.",139,Jackson Solar Permit Guide,1,19,1,3,false,1181,,,,3
/missouri/,static,,,index,https://mygridpermit.com/missouri/,true,Missouri Solar Permit Guides by City | GridPermit,49,"Source-linked, confidence-scored solar permitting guides by Missouri city: permit authority, required documents, fees, and eligibility.",135,Missouri Solar Permit Guides,1,14,1,2,false,267,,,,3
/montana/,static,,,index,https://mygridpermit.com/montana/,true,Montana Solar Permit Guides by City | GridPermit,48,"Source-linked, confidence-scored solar permitting guides by Montana city: permit authority, required documents, fees, and eligibility.",134,Montana Solar Permit Guides,1,15,2,2,false,248,,,,3
/montana/billings/solar-permit-guide/,static,,,index,https://mygridpermit.com/montana/billings/solar-permit-guide/,true,"Billings, MT Solar Permit Guide | GridPermit",44,"Billings, MT solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-14.",140,Billings Solar Permit Guide,1,19,1,3,false,1609,,,,3
/nebraska/,static,,,index,https://mygridpermit.com/nebraska/,true,Nebraska Solar Permit Guides by City | GridPermit,49,"Source-linked, confidence-scored solar permitting guides by Nebraska city: permit authority, required documents, fees, and eligibility.",135,Nebraska Solar Permit Guides,1,15,2,2,false,252,,,,3
/nebraska/lincoln/solar-permit-guide/,static,,,index,https://mygridpermit.com/nebraska/lincoln/solar-permit-guide/,true,"Lincoln, NE Solar Permit Guide | GridPermit",43,"Lincoln, NE solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-14.",139,Lincoln Solar Permit Guide,1,19,1,3,false,1563,,,,3
/nevada/,static,,,index,https://mygridpermit.com/nevada/,true,Nevada Solar Permit Guides by City | GridPermit,47,"Source-linked, confidence-scored solar permitting guides by Nevada city: permit authority, required documents, fees, and eligibility.",133,Nevada Solar Permit Guides,1,16,3,2,false,288,,,,3
/nevada/las-vegas/solar-permit-guide/,static,,,index,https://mygridpermit.com/nevada/las-vegas/solar-permit-guide/,true,"Las Vegas, NV Solar Permit Guide | GridPermit",45,"Las Vegas, NV solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",141,Las Vegas Solar Permit Guide,1,19,1,3,false,1468,,,,3
/nevada/washoe-county/solar-permit-guide/,static,,,index,https://mygridpermit.com/nevada/washoe-county/solar-permit-guide/,true,"Washoe County, NV Solar Permit Guide | GridPermit",49,"Washoe County, NV solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",145,Washoe County Solar Permit Guide,1,19,1,3,false,1200,,,,3
/new-hampshire/,static,,,index,https://mygridpermit.com/new-hampshire/,true,New Hampshire Solar Permit Guides by City | GridPermit,54,"Source-linked, confidence-scored solar permitting guides by New Hampshire city: permit authority, required documents, fees, and eligibility.",140,New Hampshire Solar Permit Guides,1,15,2,2,false,251,,,,3
/new-hampshire/lebanon/solar-permit-guide/,static,,,index,https://mygridpermit.com/new-hampshire/lebanon/solar-permit-guide/,true,"Lebanon, NH Solar Permit Guide | GridPermit",43,"Lebanon, NH solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",139,Lebanon Solar Permit Guide,1,19,1,3,false,1057,,,,3
/new-jersey/,static,,,index,https://mygridpermit.com/new-jersey/,true,New Jersey Solar Permit Guides by City | GridPermit,51,"Source-linked, confidence-scored solar permitting guides by New Jersey city: permit authority, required documents, fees, and eligibility.",137,New Jersey Solar Permit Guides,1,16,3,2,false,294,,,,3
/new-jersey/jersey-city/solar-permit-guide/,static,,,index,https://mygridpermit.com/new-jersey/jersey-city/solar-permit-guide/,true,"Jersey City, NJ Solar Permit Guide | GridPermit",47,"Jersey City, NJ solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-14.",143,Jersey City Solar Permit Guide,1,20,2,3,false,1375,,,,3
/new-jersey/newark/solar-permit-guide/,static,,,index,https://mygridpermit.com/new-jersey/newark/solar-permit-guide/,true,"Newark, NJ Solar Permit Guide | GridPermit",42,"Newark, NJ solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-14.",138,Newark Solar Permit Guide,1,20,2,3,false,1456,,,,3
/new-mexico/,state-hub,new-mexico,,index,https://mygridpermit.com/new-mexico/,true,New Mexico Solar Permit Guides by City | GridPermit,51,"Source-linked, confidence-scored solar permitting guides by New Mexico city: permit authority, required documents, fees, and eligibility.",137,New Mexico Solar Permit Guides,1,15,2,2,false,263,,,,2
/new-mexico/albuquerque/solar-permit-guide/,locality-guide,new-mexico,nm-bernalillo-albuquerque-pnm,index,https://mygridpermit.com/new-mexico/albuquerque/solar-permit-guide/,true,"Albuquerque, NM Solar Permit Guide | GridPermit",47,"Albuquerque, NM solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-13.",143,Albuquerque Solar Permit Guide,1,19,1,3,false,1695,3,93.3,2026-08-13,1
/new-york/,static,,,index,https://mygridpermit.com/new-york/,true,New York Solar Permit Guides by City | GridPermit,49,"Source-linked, confidence-scored solar permitting guides by New York city: permit authority, required documents, fees, and eligibility.",135,New York Solar Permit Guides,1,15,2,2,false,267,,,,3
/new-york/new-york-city/solar-permit-guide/,static,,,index,https://mygridpermit.com/new-york/new-york-city/solar-permit-guide/,true,"New York City, NY Solar Permit Guide | GridPermit",49,"New York City, NY solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-14.",145,New York City Solar Permit Guide,1,19,1,3,false,1525,,,,3
